image_id,coarse_label, fine_label, coarse_label2
45710,67,Vitis,EC
45712,67,Vitis,EC
45715,67,Vitis,EC
45718,67,Vitis,EC
45721,67,Vitis,EC
45724,67,Vitis,EC
45732,67,Vitis,EC
45735,67,Vitis,EC
45739,67,Vitis,EC
45742,67,Vitis,EC
45745,67,Vitis,EC
45748,67,Vitis,EC
45751,67,Vitis,EC
45752,67,Vitis,EC
45754,67,Vitis,EC
45755,67,Vitis,EC
45756,67,Vitis,EC
45758,67,Vitis,EC
45759,67,Vitis,EC
45760,67,Vitis,EC
45761,67,Vitis,EC
45763,67,Vitis,EC
45766,67,Vitis,EC
45767,67,Vitis,EC
45768,67,Vitis,EC
45769,67,Vitis,EC
45771,67,Vitis,EC
45772,67,Vitis,EC
45773,67,Vitis,EC
45777,67,Vitis,EC
45779,67,Vitis,EC
45781,67,Vitis,EC
45783,67,Vitis,EC
45784,67,Vitis,EC
45788,67,Vitis,EC
45789,67,Vitis,EC
45790,67,Vitis,EC
45791,67,Vitis,EC
45798,67,Vitis,EC
45799,67,Vitis,EC
45800,67,Vitis,EC
45802,67,Vitis,EC
45806,67,Vitis,EC
45808,67,Vitis,EC
45809,67,Vitis,EC
45815,67,Vitis,EC
45816,67,Vitis,EC
45817,67,Vitis,EC
45818,67,Vitis,EC
45824,67,Vitis,EC
45828,67,Vitis,EC
45835,67,Vitis,EC
45838,67,Vitis,EC
45839,67,Vitis,EC
45842,67,Vitis,EC
45843,67,Vitis,EC
45844,67,Vitis,EC
45845,67,Vitis,EC
45847,67,Vitis,EC
45848,67,Vitis,EC
45849,67,Vitis,EC
45851,67,Vitis,EC
45852,67,Vitis,EC
45854,67,Vitis,EC
45858,67,Vitis,EC
45859,67,Vitis,EC
45861,67,Vitis,EC
45863,67,Vitis,EC
45864,67,Vitis,EC
45867,67,Vitis,EC
45868,67,Vitis,EC
45869,67,Vitis,EC
45870,67,Vitis,EC
45875,67,Vitis,EC
45876,67,Vitis,EC
45877,67,Vitis,EC
45885,67,Vitis,EC
45897,67,Vitis,EC
45898,67,Vitis,EC
45899,67,Vitis,EC
45901,67,Vitis,EC
45902,67,Vitis,EC
45903,67,Vitis,EC
45906,67,Vitis,EC
45908,67,Vitis,EC
45909,67,Vitis,EC
45912,67,Vitis,EC
45913,67,Vitis,EC
45914,67,Vitis,EC
45919,67,Vitis,EC
45920,67,Vitis,EC
45921,67,Vitis,EC
45923,67,Vitis,EC
45924,67,Vitis,EC
45926,67,Vitis,EC
45927,67,Vitis,EC
45930,67,Vitis,EC
45933,67,Vitis,EC
45935,67,Vitis,EC
45936,67,Vitis,EC
45937,67,Vitis,EC
45938,67,Vitis,EC
45939,67,Vitis,EC
45941,67,Vitis,EC
45944,67,Vitis,EC
45948,67,Vitis,EC
45949,67,Vitis,EC
45950,67,Vitis,EC
45958,67,Vitis,EC
45961,67,Vitis,EC
45965,67,Vitis,EC
45966,67,Vitis,EC
45969,67,Vitis,EC
45971,67,Vitis,EC
45975,67,Vitis,EC
45977,67,Vitis,EC
45979,67,Vitis,EC
45981,67,Vitis,EC
45984,67,Vitis,EC
45985,67,Vitis,EC
45986,67,Vitis,EC
45988,67,Vitis,EC
45990,67,Vitis,EC
45992,67,Vitis,EC
45993,67,Vitis,EC
45997,67,Vitis,EC
45999,67,Vitis,EC
46003,67,Vitis,EC
46008,67,Vitis,EC
46010,67,Vitis,EC
46013,67,Vitis,EC
46017,67,Vitis,EC
46022,67,Vitis,EC
46024,67,Vitis,EC
46028,67,Vitis,EC
46031,67,Vitis,EC
46033,67,Vitis,EC
46043,67,Vitis,EC
46046,67,Vitis,EC
46048,67,Vitis,EC
46056,67,Vitis,EC
46058,67,Vitis,EC
46060,67,Vitis,EC
46061,67,Vitis,EC
46062,67,Vitis,EC
46063,67,Vitis,EC
46069,67,Vitis,EC
46070,67,Vitis,EC
46073,67,Vitis,EC
46074,67,Vitis,EC
46076,67,Vitis,EC
46079,67,Vitis,EC
46082,67,Vitis,EC
46083,67,Vitis,EC
46086,67,Vitis,EC
46088,67,Vitis,EC
46095,67,Vitis,EC
46098,67,Vitis,EC
46099,67,Vitis,EC
46104,67,Vitis,EC
46106,67,Vitis,EC
46107,67,Vitis,EC
46108,67,Vitis,EC
46111,67,Vitis,EC
46112,67,Vitis,EC
46118,67,Vitis,EC
46119,67,Vitis,EC
46121,67,Vitis,EC
46123,67,Vitis,EC
46125,67,Vitis,EC
46129,67,Vitis,EC
46131,67,Vitis,EC
46132,67,Vitis,EC
46133,67,Vitis,EC
46134,67,Vitis,EC
46141,67,Vitis,EC
46144,67,Vitis,EC
46145,67,Vitis,EC
46146,67,Vitis,EC
46148,67,Vitis,EC
46149,67,Vitis,EC
46151,67,Vitis,EC
46152,67,Vitis,EC
46153,67,Vitis,EC
46159,67,Vitis,EC
46162,67,Vitis,EC
46163,67,Vitis,EC
46165,67,Vitis,EC
46166,67,Vitis,EC
46171,67,Vitis,EC
46172,67,Vitis,EC
46173,67,Vitis,EC
46181,67,Vitis,EC
46183,67,Vitis,EC
46185,67,Vitis,EC
46186,67,Vitis,EC
46187,67,Vitis,EC
46189,67,Vitis,EC
46190,67,Vitis,EC
46191,67,Vitis,EC
46193,67,Vitis,EC
46196,67,Vitis,EC
46198,67,Vitis,EC
46199,67,Vitis,EC
46201,67,Vitis,EC
46202,67,Vitis,EC
46205,67,Vitis,EC
46208,67,Vitis,EC
46211,67,Vitis,EC
46212,67,Vitis,EC
46213,67,Vitis,EC
46215,67,Vitis,EC
46224,67,Vitis,EC
46225,67,Vitis,EC
46227,67,Vitis,EC
46228,67,Vitis,EC
46229,67,Vitis,EC
46234,67,Vitis,EC
46236,67,Vitis,EC
46243,67,Vitis,EC
46246,67,Vitis,EC
46247,67,Vitis,EC
46248,67,Vitis,EC
46250,67,Vitis,EC
46251,67,Vitis,EC
46252,67,Vitis,EC
46256,67,Vitis,EC
46258,67,Vitis,EC
46260,67,Vitis,EC
46261,67,Vitis,EC
46264,67,Vitis,EC
46266,67,Vitis,EC
46270,67,Vitis,EC
46271,67,Vitis,EC
46273,67,Vitis,EC
46274,67,Vitis,EC
46276,67,Vitis,EC
46279,67,Vitis,EC
46280,67,Vitis,EC
46281,67,Vitis,EC
46282,67,Vitis,EC
46283,67,Vitis,EC
46284,67,Vitis,EC
46288,67,Vitis,EC
46294,67,Vitis,EC
46295,67,Vitis,EC
46297,67,Vitis,EC
46298,67,Vitis,EC
46300,67,Vitis,EC
46301,67,Vitis,EC
46302,67,Vitis,EC
46303,67,Vitis,EC
46304,67,Vitis,EC
46306,67,Vitis,EC
46307,67,Vitis,EC
46311,67,Vitis,EC
46312,67,Vitis,EC
46313,67,Vitis,EC
46316,67,Vitis,EC
46317,67,Vitis,EC
46324,67,Vitis,EC
46325,67,Vitis,EC
46326,67,Vitis,EC
46329,67,Vitis,EC
46330,67,Vitis,EC
46331,67,Vitis,EC
46332,67,Vitis,EC
46333,67,Vitis,EC
46335,67,Vitis,EC
46336,67,Vitis,EC
46339,67,Vitis,EC
46343,67,Vitis,EC
46346,67,Vitis,EC
46348,67,Vitis,EC
46349,67,Vitis,EC
46350,67,Vitis,EC
46351,67,Vitis,EC
46352,67,Vitis,EC
46356,67,Vitis,EC
46357,67,Vitis,EC
46358,67,Vitis,EC
46359,67,Vitis,EC
46361,67,Vitis,EC
46364,67,Vitis,EC
46366,67,Vitis,EC
46367,67,Vitis,EC
46368,67,Vitis,EC
46374,67,Vitis,EC
46378,67,Vitis,EC
46379,67,Vitis,EC
46381,67,Vitis,EC
46382,67,Vitis,EC
46384,67,Vitis,EC
46388,67,Vitis,EC
46389,67,Vitis,EC
46390,67,Vitis,EC
46392,67,Vitis,EC
46393,67,Vitis,EC
46394,67,Vitis,EC
46396,67,Vitis,EC
46402,67,Vitis,EC
46406,67,Vitis,EC
46407,67,Vitis,EC
46411,67,Vitis,EC
46412,67,Vitis,EC
46420,67,Vitis,EC
46421,67,Vitis,EC
46422,67,Vitis,EC
46423,67,Vitis,EC
46426,67,Vitis,EC
46428,67,Vitis,EC
46432,67,Vitis,EC
46434,67,Vitis,EC
46436,67,Vitis,EC
46441,67,Vitis,EC
46448,67,Vitis,EC
46450,67,Vitis,EC
46451,67,Vitis,EC
46452,67,Vitis,EC
46453,67,Vitis,EC
46454,67,Vitis,EC
46455,67,Vitis,EC
46458,67,Vitis,EC
46460,67,Vitis,EC
46461,67,Vitis,EC
46463,67,Vitis,EC
46465,67,Vitis,EC
46466,67,Vitis,EC
46470,67,Vitis,EC
46471,67,Vitis,EC
46472,67,Vitis,EC
46475,67,Vitis,EC
46476,67,Vitis,EC
46478,67,Vitis,EC
46480,67,Vitis,EC
46483,67,Vitis,EC
46486,67,Vitis,EC
46489,67,Vitis,EC
46491,67,Vitis,EC
46495,67,Vitis,EC
46496,67,Vitis,EC
46498,67,Vitis,EC
46499,67,Vitis,EC
46501,67,Vitis,EC
46505,67,Vitis,EC
46507,67,Vitis,EC
46513,67,Vitis,EC
46514,67,Vitis,EC
46515,67,Vitis,EC
46516,67,Vitis,EC
46517,67,Vitis,EC
46518,67,Vitis,EC
46519,67,Vitis,EC
46521,67,Vitis,EC
46522,67,Vitis,EC
46525,67,Vitis,EC
46530,67,Vitis,EC
46531,67,Vitis,EC
46533,67,Vitis,EC
46535,67,Vitis,EC
46537,67,Vitis,EC
46545,67,Vitis,EC
46546,67,Vitis,EC
46548,67,Vitis,EC
46549,67,Vitis,EC
46550,67,Vitis,EC
46553,67,Vitis,EC
46556,67,Vitis,EC
46560,67,Vitis,EC
46561,67,Vitis,EC
46562,67,Vitis,EC
46565,67,Vitis,EC
46567,67,Vitis,EC
46569,67,Vitis,EC
46572,67,Vitis,EC
46573,67,Vitis,EC
46574,67,Vitis,EC
46579,67,Vitis,EC
46580,67,Vitis,EC
46582,67,Vitis,EC
46584,67,Vitis,EC
46585,67,Vitis,EC
46586,67,Vitis,EC
46592,67,Vitis,EC
46593,67,Vitis,EC
46594,67,Vitis,EC
46596,67,Vitis,EC
46600,67,Vitis,EC
46601,67,Vitis,EC
46603,67,Vitis,EC
46604,67,Vitis,EC
46605,67,Vitis,EC
46607,67,Vitis,EC
46608,67,Vitis,EC
46609,67,Vitis,EC
46611,67,Vitis,EC
46615,67,Vitis,EC
46616,67,Vitis,EC
46618,67,Vitis,EC
46621,67,Vitis,EC
46628,67,Vitis,EC
46630,67,Vitis,EC
46631,67,Vitis,EC
46632,67,Vitis,EC
46633,67,Vitis,EC
46634,67,Vitis,EC
46636,67,Vitis,EC
46638,67,Vitis,EC
46639,67,Vitis,EC
46642,67,Vitis,EC
46643,67,Vitis,EC
46646,67,Vitis,EC
46647,67,Vitis,EC
46649,67,Vitis,EC
46652,67,Vitis,EC
46656,67,Vitis,EC
46659,67,Vitis,EC
46660,67,Vitis,EC
46670,67,Vitis,EC
46672,67,Vitis,EC
46675,67,Vitis,EC
46676,67,Vitis,EC
46678,67,Vitis,EC
46679,67,Vitis,EC
46680,67,Vitis,EC
46684,67,Vitis,EC
46686,67,Vitis,EC
46687,67,Vitis,EC
46689,67,Vitis,EC
46691,67,Vitis,EC
46696,67,Vitis,EC
46698,67,Vitis,EC
46699,67,Vitis,EC
46704,67,Vitis,EC
46706,67,Vitis,EC
46712,67,Vitis,EC
46713,67,Vitis,EC
46714,67,Vitis,EC
46717,67,Vitis,EC
46720,67,Vitis,EC
46721,67,Vitis,EC
46722,67,Vitis,EC
46723,67,Vitis,EC
46728,67,Vitis,EC
46730,67,Vitis,EC
46731,67,Vitis,EC
46732,67,Vitis,EC
46736,67,Vitis,EC
46742,67,Vitis,EC
46743,67,Vitis,EC
46745,67,Vitis,EC
46746,67,Vitis,EC
46750,67,Vitis,EC
46753,67,Vitis,EC
46757,67,Vitis,EC
46759,67,Vitis,EC
46760,67,Vitis,EC
46762,67,Vitis,EC
46763,67,Vitis,EC
46767,67,Vitis,EC
46769,67,Vitis,EC
46770,67,Vitis,EC
46773,67,Vitis,EC
46774,67,Vitis,EC
46775,67,Vitis,EC
46776,67,Vitis,EC
46777,67,Vitis,EC
46778,67,Vitis,EC
46780,67,Vitis,EC
46781,67,Vitis,EC
46782,67,Vitis,EC
46784,67,Vitis,EC
46786,67,Vitis,EC
46790,67,Vitis,EC
46791,67,Vitis,EC
46794,67,Vitis,EC
46796,67,Vitis,EC
46797,67,Vitis,EC
46798,67,Vitis,EC
46805,67,Vitis,EC
46806,67,Vitis,EC
46810,67,Vitis,EC
46814,67,Vitis,EC
46815,67,Vitis,EC
46821,67,Vitis,EC
46826,67,Vitis,EC
46834,67,Vitis,EC
46836,67,Vitis,EC
46837,67,Vitis,EC
46844,67,Vitis,EC
46846,67,Vitis,EC
46848,67,Vitis,EC
46850,67,Vitis,EC
46851,67,Vitis,EC
46853,67,Vitis,EC
46854,67,Vitis,EC
46856,67,Vitis,EC
46859,67,Vitis,EC
46860,67,Vitis,EC
46861,67,Vitis,EC
46866,67,Vitis,EC
46868,67,Vitis,EC
46869,67,Vitis,EC
46870,67,Vitis,EC
46871,67,Vitis,EC
46872,67,Vitis,EC
46874,67,Vitis,EC
46875,67,Vitis,EC
46879,67,Vitis,EC
46880,67,Vitis,EC
46881,67,Vitis,EC
46882,67,Vitis,EC
46883,67,Vitis,EC
46884,67,Vitis,EC
46886,67,Vitis,EC
46887,67,Vitis,EC
46888,67,Vitis,EC
46895,67,Vitis,EC
46898,67,Vitis,EC
46899,67,Vitis,EC
46900,67,Vitis,EC
46905,67,Vitis,EC
46906,67,Vitis,EC
46912,67,Vitis,EC
46914,67,Vitis,EC
46921,67,Vitis,EC
46927,67,Vitis,EC
46928,67,Vitis,EC
46929,67,Vitis,EC
46931,67,Vitis,EC
46934,67,Vitis,EC
46938,67,Vitis,EC
46940,67,Vitis,EC
46943,67,Vitis,EC
46949,67,Vitis,EC
46952,67,Vitis,EC
46953,67,Vitis,EC
46954,67,Vitis,EC
46955,67,Vitis,EC
46958,67,Vitis,EC
46959,67,Vitis,EC
46964,67,Vitis,EC
46970,67,Vitis,EC
46971,67,Vitis,EC
46976,67,Vitis,EC
46981,67,Vitis,EC
46982,67,Vitis,EC
46983,67,Vitis,EC
46986,67,Vitis,EC
46988,67,Vitis,EC
46989,67,Vitis,EC
46995,67,Vitis,EC
46996,67,Vitis,EC
46998,67,Vitis,EC
47006,67,Vitis,EC
47011,67,Vitis,EC
47013,67,Vitis,EC
47014,67,Vitis,EC
47015,67,Vitis,EC
47016,67,Vitis,EC
47017,67,Vitis,EC
47020,67,Vitis,EC
47021,67,Vitis,EC
47023,67,Vitis,EC
47024,67,Vitis,EC
47025,67,Vitis,EC
47026,67,Vitis,EC
47028,67,Vitis,EC
47029,67,Vitis,EC
47030,67,Vitis,EC
47031,67,Vitis,EC
47033,67,Vitis,EC
47035,67,Vitis,EC
47038,67,Vitis,EC
47040,67,Vitis,EC
47041,67,Vitis,EC
47042,67,Vitis,EC
47044,67,Vitis,EC
47046,67,Vitis,EC
47048,67,Vitis,EC
47053,67,Vitis,EC
47054,67,Vitis,EC
47055,67,Vitis,EC
47059,67,Vitis,EC
47061,67,Vitis,EC
47064,67,Vitis,EC
47065,67,Vitis,EC
47066,67,Vitis,EC
47067,67,Vitis,EC
47068,67,Vitis,EC
47071,67,Vitis,EC
47074,67,Vitis,EC
47077,67,Vitis,EC
47078,67,Vitis,EC
47079,67,Vitis,EC
47083,67,Vitis,EC
47091,67,Vitis,EC
47094,67,Vitis,EC
47098,67,Vitis,EC
47099,67,Vitis,EC
47101,67,Vitis,EC
47104,67,Vitis,EC
47105,67,Vitis,EC
47107,67,Vitis,EC
47109,67,Vitis,EC
47116,67,Vitis,EC
47120,67,Vitis,EC
47122,67,Vitis,EC
47126,67,Vitis,EC
47127,67,Vitis,EC
47129,67,Vitis,EC
47130,67,Vitis,EC
47132,67,Vitis,EC
47134,67,Vitis,EC
47135,67,Vitis,EC
47139,67,Vitis,EC
47141,67,Vitis,EC
47146,67,Vitis,EC
47149,67,Vitis,EC
47156,67,Vitis,EC
47159,67,Vitis,EC
47163,67,Vitis,EC
47166,67,Vitis,EC
47168,67,Vitis,EC
47169,67,Vitis,EC
47171,67,Vitis,EC
47172,67,Vitis,EC
47174,67,Vitis,EC
47178,67,Vitis,EC
47180,67,Vitis,EC
47182,67,Vitis,EC
47184,67,Vitis,EC
47187,67,Vitis,EC
47188,67,Vitis,EC
47192,67,Vitis,EC
47194,67,Vitis,EC
47196,67,Vitis,EC
47200,67,Vitis,EC
47201,67,Vitis,EC
47205,67,Vitis,EC
47209,67,Vitis,EC
47211,67,Vitis,EC
47215,67,Vitis,EC
47217,67,Vitis,EC
47220,67,Vitis,EC
47222,67,Vitis,EC
47223,67,Vitis,EC
47228,67,Vitis,EC
47231,67,Vitis,EC
47234,67,Vitis,EC
47238,67,Vitis,EC
47240,67,Vitis,EC
47243,67,Vitis,EC
47244,67,Vitis,EC
47245,67,Vitis,EC
47250,67,Vitis,EC
47254,67,Vitis,EC
47255,67,Vitis,EC
47268,67,Vitis,EC
47270,67,Vitis,EC
47279,67,Vitis,EC
47282,67,Vitis,EC
47283,67,Vitis,EC
47284,67,Vitis,EC
47285,67,Vitis,EC
47286,67,Vitis,EC
47288,67,Vitis,EC
47289,67,Vitis,EC
47290,67,Vitis,EC
47294,67,Vitis,EC
47298,67,Vitis,EC
47303,67,Vitis,EC
47309,67,Vitis,EC
47310,67,Vitis,EC
47311,67,Vitis,EC
47313,67,Vitis,EC
47314,67,Vitis,EC
47315,67,Vitis,EC
47317,67,Vitis,EC
47320,67,Vitis,EC
47322,67,Vitis,EC
47327,67,Vitis,EC
47330,67,Vitis,EC
47334,67,Vitis,EC
47335,67,Vitis,EC
47339,67,Vitis,EC
47342,67,Vitis,EC
47343,67,Vitis,EC
47349,67,Vitis,EC
47353,67,Vitis,EC
47354,67,Vitis,EC
47355,67,Vitis,EC
47357,67,Vitis,EC
47358,67,Vitis,EC
47361,67,Vitis,EC
47368,67,Vitis,EC
47378,67,Vitis,EC
47379,67,Vitis,EC
47380,67,Vitis,EC
47383,67,Vitis,EC
47387,67,Vitis,EC
47388,67,Vitis,EC
47394,67,Vitis,EC
47395,67,Vitis,EC
47396,67,Vitis,EC
47400,67,Vitis,EC
47404,67,Vitis,EC
47408,67,Vitis,EC
47412,67,Vitis,EC
47413,67,Vitis,EC
47414,67,Vitis,EC
47415,67,Vitis,EC
47420,67,Vitis,EC
47426,67,Vitis,EC
47427,67,Vitis,EC
47434,67,Vitis,EC
47438,67,Vitis,EC
47443,67,Vitis,EC
47444,67,Vitis,EC
47447,67,Vitis,EC
47449,67,Vitis,EC
47451,67,Vitis,EC
47459,67,Vitis,EC
47462,67,Vitis,EC
47467,67,Vitis,EC
47470,67,Vitis,EC
47473,67,Vitis,EC
47480,67,Vitis,EC
47484,67,Vitis,EC
47486,67,Vitis,EC
47492,67,Vitis,EC
47495,67,Vitis,EC
47500,67,Vitis,EC
47502,67,Vitis,EC
47508,67,Vitis,EC
47510,67,Vitis,EC
47517,67,Vitis,EC
47518,67,Vitis,EC
47524,67,Vitis,EC
47527,67,Vitis,EC
47528,67,Vitis,EC
47529,67,Vitis,EC
47530,67,Vitis,EC
47531,67,Vitis,EC
47532,67,Vitis,EC
47533,67,Vitis,EC
47534,67,Vitis,EC
47535,67,Vitis,EC
47538,67,Vitis,EC
47540,67,Vitis,EC
47541,67,Vitis,EC
47543,67,Vitis,EC
47544,67,Vitis,EC
47546,67,Vitis,EC
47547,67,Vitis,EC
47548,67,Vitis,EC
47549,67,Vitis,EC
47551,67,Vitis,EC
47552,67,Vitis,EC
47553,67,Vitis,EC
47555,67,Vitis,EC
47556,67,Vitis,EC
47559,67,Vitis,EC
47560,67,Vitis,EC
47562,67,Vitis,EC
47563,67,Vitis,EC
47567,67,Vitis,EC
47570,67,Vitis,EC
47578,67,Vitis,EC
47579,67,Vitis,EC
47581,67,Vitis,EC
47582,67,Vitis,EC
47585,67,Vitis,EC
47588,67,Vitis,EC
47590,67,Vitis,EC
47593,67,Vitis,EC
47594,67,Vitis,EC
47595,67,Vitis,EC
47596,67,Vitis,EC
47598,67,Vitis,EC
47600,67,Vitis,EC
47601,67,Vitis,EC
47602,67,Vitis,EC
47605,67,Vitis,EC
47608,67,Vitis,EC
47612,67,Vitis,EC
47618,67,Vitis,EC
47620,67,Vitis,EC
47621,67,Vitis,EC
47625,67,Vitis,EC
47636,67,Vitis,EC
47638,67,Vitis,EC
47641,67,Vitis,EC
47642,67,Vitis,EC
47645,67,Vitis,EC
47648,67,Vitis,EC
47651,67,Vitis,EC
47652,67,Vitis,EC
47655,67,Vitis,EC
47656,67,Vitis,EC
47657,67,Vitis,EC
47659,67,Vitis,EC
47661,67,Vitis,EC
47662,67,Vitis,EC
47665,67,Vitis,EC
47668,67,Vitis,EC
47671,67,Vitis,EC
47675,67,Vitis,EC
47676,67,Vitis,EC
47677,67,Vitis,EC
47679,67,Vitis,EC
47680,67,Vitis,EC
47685,67,Vitis,EC
47690,67,Vitis,EC
47692,67,Vitis,EC
47699,67,Vitis,EC
47700,67,Vitis,EC
47704,67,Vitis,EC
47705,67,Vitis,EC
47709,67,Vitis,EC
47710,67,Vitis,EC
47711,67,Vitis,EC
47712,67,Vitis,EC
47713,67,Vitis,EC
47721,67,Vitis,EC
47723,67,Vitis,EC
47724,67,Vitis,EC
47725,67,Vitis,EC
47726,67,Vitis,EC
47733,67,Vitis,EC
47734,67,Vitis,EC
47735,67,Vitis,EC
47736,67,Vitis,EC
47740,67,Vitis,EC
47741,67,Vitis,EC
47742,67,Vitis,EC
47743,67,Vitis,EC
47744,67,Vitis,EC
47745,67,Vitis,EC
47746,67,Vitis,EC
47749,67,Vitis,EC
47750,67,Vitis,EC
47751,67,Vitis,EC
47752,67,Vitis,EC
47753,67,Vitis,EC
47757,67,Vitis,EC
47759,67,Vitis,EC
47761,67,Vitis,EC
47764,67,Vitis,EC
47766,67,Vitis,EC
47767,67,Vitis,EC
47770,67,Vitis,EC
47778,67,Vitis,EC
47780,67,Vitis,EC
47781,67,Vitis,EC
47782,67,Vitis,EC
47785,67,Vitis,EC
47787,67,Vitis,EC
47788,67,Vitis,EC
47789,67,Vitis,EC
47790,67,Vitis,EC
47792,67,Vitis,EC
47793,67,Vitis,EC
47796,67,Vitis,EC
47797,67,Vitis,EC
47798,67,Vitis,EC
47803,67,Vitis,EC
47806,67,Vitis,EC
47817,67,Vitis,EC
47819,67,Vitis,EC
47823,67,Vitis,EC
47828,67,Vitis,EC
47829,67,Vitis,EC
47831,67,Vitis,EC
47834,67,Vitis,EC
47840,67,Vitis,EC
47845,67,Vitis,EC
47850,67,Vitis,EC
47854,67,Vitis,EC
47856,67,Vitis,EC
47859,67,Vitis,EC
47863,67,Vitis,EC
47864,67,Vitis,EC
47865,67,Vitis,EC
47866,67,Vitis,EC
47874,67,Vitis,EC
47877,67,Vitis,EC
47882,67,Vitis,EC
47883,67,Vitis,EC
47884,67,Vitis,EC
47888,67,Vitis,EC
47891,67,Vitis,EC
47893,67,Vitis,EC
47895,67,Vitis,EC
47900,67,Vitis,EC
47901,67,Vitis,EC
47902,67,Vitis,EC
47905,67,Vitis,EC
47910,67,Vitis,EC
47911,67,Vitis,EC
47913,67,Vitis,EC
47915,67,Vitis,EC
47919,67,Vitis,EC
47926,67,Vitis,EC
47928,67,Vitis,EC
47929,67,Vitis,EC
47932,67,Vitis,EC
47933,67,Vitis,EC
47936,67,Vitis,EC
47938,67,Vitis,EC
47939,67,Vitis,EC
47940,67,Vitis,EC
47941,67,Vitis,EC
47942,67,Vitis,EC
47944,67,Vitis,EC
47945,67,Vitis,EC
47947,67,Vitis,EC
47949,67,Vitis,EC
47952,67,Vitis,EC
47953,67,Vitis,EC
47955,67,Vitis,EC
47957,67,Vitis,EC
47960,67,Vitis,EC
47962,67,Vitis,EC
47963,67,Vitis,EC
47965,67,Vitis,EC
47966,67,Vitis,EC
47968,67,Vitis,EC
47969,67,Vitis,EC
47972,67,Vitis,EC
47973,67,Vitis,EC
47975,67,Vitis,EC
47978,67,Vitis,EC
47980,67,Vitis,EC
47981,67,Vitis,EC
47983,67,Vitis,EC
47984,67,Vitis,EC
47985,67,Vitis,EC
47988,67,Vitis,EC
47993,67,Vitis,EC
47997,67,Vitis,EC
47998,67,Vitis,EC
48000,67,Vitis,EC
48002,67,Vitis,EC
48006,67,Vitis,EC
48008,67,Vitis,EC
48011,67,Vitis,EC
48012,67,Vitis,EC
48014,67,Vitis,EC
48017,67,Vitis,EC
48019,67,Vitis,EC
48023,67,Vitis,EC
48028,67,Vitis,EC
48029,67,Vitis,EC
48031,67,Vitis,EC
48033,67,Vitis,EC
48034,67,Vitis,EC
48036,67,Vitis,EC
48037,67,Vitis,EC
48038,67,Vitis,EC
48044,67,Vitis,EC
48047,67,Vitis,EC
48048,67,Vitis,EC
48052,67,Vitis,EC
48054,67,Vitis,EC
48056,67,Vitis,EC
48060,67,Vitis,EC
48062,67,Vitis,EC
48066,67,Vitis,EC
48067,67,Vitis,EC
48068,67,Vitis,EC
48072,67,Vitis,EC
48073,67,Vitis,EC
48076,67,Vitis,EC
48077,67,Vitis,EC
48078,67,Vitis,EC
48079,67,Vitis,EC
48088,67,Vitis,EC
48090,67,Vitis,EC
48091,67,Vitis,EC
48092,67,Vitis,EC
48095,67,Vitis,EC
48100,67,Vitis,EC
48103,67,Vitis,EC
48108,67,Vitis,EC
48109,67,Vitis,EC
48112,67,Vitis,EC
48114,67,Vitis,EC
48115,67,Vitis,EC
48118,67,Vitis,EC
48119,67,Vitis,EC
48123,67,Vitis,EC
48124,67,Vitis,EC
48128,67,Vitis,EC
48130,67,Vitis,EC
48131,67,Vitis,EC
48132,67,Vitis,EC
48134,67,Vitis,EC
48135,67,Vitis,EC
48138,67,Vitis,EC
48148,67,Vitis,EC
48149,67,Vitis,EC
48150,67,Vitis,EC
48152,67,Vitis,EC
48158,67,Vitis,EC
48159,67,Vitis,EC
48161,67,Vitis,EC
48165,67,Vitis,EC
48167,67,Vitis,EC
48170,67,Vitis,EC
48173,67,Vitis,EC
48175,67,Vitis,EC
48176,67,Vitis,EC
48178,67,Vitis,EC
48182,67,Vitis,EC
48183,67,Vitis,EC
48187,67,Vitis,EC
48189,67,Vitis,EC
48192,67,Vitis,EC
48193,67,Vitis,EC
48195,67,Vitis,EC
48201,67,Vitis,EC
48205,67,Vitis,EC
48206,67,Vitis,EC
48208,67,Vitis,EC
48212,67,Vitis,EC
48214,67,Vitis,EC
48216,67,Vitis,EC
48217,67,Vitis,EC
48226,67,Vitis,EC
48229,67,Vitis,EC
48231,67,Vitis,EC
48235,67,Vitis,EC
48240,67,Vitis,EC
48241,67,Vitis,EC
48243,67,Vitis,EC
48244,67,Vitis,EC
48245,67,Vitis,EC
48246,67,Vitis,EC
48247,67,Vitis,EC
48248,67,Vitis,EC
48250,67,Vitis,EC
48251,67,Vitis,EC
48253,67,Vitis,EC
48254,67,Vitis,EC
48255,67,Vitis,EC
48256,67,Vitis,EC
48257,67,Vitis,EC
48258,67,Vitis,EC
48264,67,Vitis,EC
48265,67,Vitis,EC
48266,67,Vitis,EC
48270,67,Vitis,EC
48272,67,Vitis,EC
48273,67,Vitis,EC
48274,67,Vitis,EC
48279,67,Vitis,EC
48280,67,Vitis,EC
48282,67,Vitis,EC
48284,67,Vitis,EC
48289,67,Vitis,EC
48291,67,Vitis,EC
48295,67,Vitis,EC
48297,67,Vitis,EC
48299,67,Vitis,EC
48300,67,Vitis,EC
48302,67,Vitis,EC
48303,67,Vitis,EC
48305,67,Vitis,EC
48307,67,Vitis,EC
48309,67,Vitis,EC
48314,67,Vitis,EC
48316,67,Vitis,EC
48318,67,Vitis,EC
48324,67,Vitis,EC
